,title,link,,
707,How Can Health Professionals Help Prevent Cyberbullying?,https://www.liebertpub.com//doi/10.1089/cyber.2016.29047.bkw,,
708,Deception Detection: The Relationship of Levels of Trust and Perspective Taking in Real-Time Online and Offline Communication Environments,https://www.liebertpub.com//doi/10.1089/cyber.2015.0643,,
709,Advancing the Strategic Messages Affecting Robot Trust Effect: The Dynamic of User- and Robot-Generated Content on Human?“Robot Trust and Interaction Outcomes,https://www.liebertpub.com//doi/10.1089/cyber.2016.0199,,
710,"Cyber Victimization, Psychological Intimate Partner Violence, and Problematic Mental Health Outcomes Among First-Year College Students",https://www.liebertpub.com//doi/10.1089/cyber.2016.0115,,
711,The Benefits of Social Technology Use Among Older Adults Are Mediated by Reduced Loneliness,https://www.liebertpub.com//doi/10.1089/cyber.2016.0151,,
712,Association Between Smoking and Problematic Internet Use Among Japanese Adolescents: Large-Scale Nationwide Epidemiological Study,https://www.liebertpub.com//doi/10.1089/cyber.2016.0182,,
713,How Affective Is a ?œLike??: The Effect of Paralinguistic Digital Affordances on Perceived Social Support,https://www.liebertpub.com//doi/10.1089/cyber.2016.0162,,
714,Internet Addiction Among College Students in China: Prevalence and Psychosocial Correlates,https://www.liebertpub.com//doi/10.1089/cyber.2016.0234,,
715,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2016.29048.csi,,
716,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2016.29049.ceu,,
717,Why Do People Still Text While Driving?,https://www.liebertpub.com//doi/10.1089/cyber.2016.29046.bkw,,
718,Individual Differences Associated with Exposure to ?œAna-Mia??Websites: An Examination of Adolescents from 25 European Countries,https://www.liebertpub.com//doi/10.1089/cyber.2016.0098,,
719,Insta-Grams: The Effect of Consumer Weight on Reactions to Healthy Food Posts,https://www.liebertpub.com//doi/10.1089/cyber.2016.0085,,
720,"Online Friendship, Romance, and Sex: Properties and Associations of the Online Relationship Initiation Scale",https://www.liebertpub.com//doi/10.1089/cyber.2016.0164,,
721,Reconnect on Facebook: The Role of Information Seeking Behavior and Individual- and Relationship-Level Factors,https://www.liebertpub.com//doi/10.1089/cyber.2015.0630,,
722,Adolescents??Viewing of Suicide-Related Web Content and Psychological Problems: Differentiating the Roles of Cyberbullying Involvement,https://www.liebertpub.com//doi/10.1089/cyber.2015.0419,,
723,Grandiose and Vulnerable Narcissists: Who Is at Higher Risk for Social Networking Addiction?,https://www.liebertpub.com//doi/10.1089/cyber.2016.0189,,
724,Disclosure Pattern of Self-Labeled People Living with HIV/AIDS on Chinese Social Networking Site: An Exploratory Study,https://www.liebertpub.com//doi/10.1089/cyber.2016.0133,,
725,The Role of Reciprocity in Verbally Persuasive Robots,https://www.liebertpub.com//doi/10.1089/cyber.2016.0124,,
726,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2016.29044.csi,,
727,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2016.29045.ceu,,
728,Using Your Digital Phenotype to Improve Your Mental Health,https://www.liebertpub.com//doi/10.1089/cyber.2016.29039.bkw,,
729,The Psychological Benefits of Being Authentic on Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2016.0010,,
730,Alcohol and Tobacco Content in UK Video Games and Their Association with Alcohol and Tobacco Use Among Young People,https://www.liebertpub.com//doi/10.1089/cyber.2016.0093,,
731,Good Person or Bad Character? Personality Predictors of Morality and Ethics in Avatar Selection for Video Game Play,https://www.liebertpub.com//doi/10.1089/cyber.2015.0207,,
732,"The Allure of Privacy or the Desire for Self-Expression? Identifying Users' Gratifications for Ephemeral, Photograph-Based Communication",https://www.liebertpub.com//doi/10.1089/cyber.2015.0677,,
733,Causal Effects of Language on the Exchange of Social Support in an Online Community,https://www.liebertpub.com//doi/10.1089/cyber.2016.0110,,
734,Validation of the Internet Gaming Disorder Questionnaire in a Sample of Adult German-Speaking Internet Gamers,https://www.liebertpub.com//doi/10.1089/cyber.2016.0168,,
735,Making Online Products More Tangible: The Effect of Product Presentation Formats on Product Evaluations,https://www.liebertpub.com//doi/10.1089/cyber.2015.0520,,
736,Smartphone Applications for Mental Health,https://www.liebertpub.com//doi/10.1089/cyber.2015.0619,,
737,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2016.29042.csi,,
738,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2016.29043.ceu,,
739,Low Self-Esteem and Teens' Internet Addiction: What Have We Learned in the Last 20 Years?,https://www.liebertpub.com//doi/10.1089/cyber.2016.29037.bkw,,
740,An Academic Healthcare Twitter Account: The Mayo Clinic Experience,https://www.liebertpub.com//doi/10.1089/cyber.2015.0607,,
741,Political Microtargeting: Relationship Between Personalized Advertising on Facebook and Voters' Responses,https://www.liebertpub.com//doi/10.1089/cyber.2015.0652,,
742,"?œWe Agree and Now Everything Goes My Way?? Consensual Sexual Nonmonogamy, Extradyadic Sex, and Relationship Satisfaction",https://www.liebertpub.com//doi/10.1089/cyber.2016.0114,,
743,Identifying Anxiety Through Tracked Head Movements in a Virtual Classroom,https://www.liebertpub.com//doi/10.1089/cyber.2015.0326,,
744,Characterizing Social Networks and Communication Channels in a Web-Based Peer Support Intervention,https://www.liebertpub.com//doi/10.1089/cyber.2015.0359,,
745,An Exploratory Study to Measure Excessive Involvement in Multitasking Interaction with Smart Devices,https://www.liebertpub.com//doi/10.1089/cyber.2016.0079,,
746,More Than Numbers: Effects of Social Media Virality Metrics on Intention to Help Unknown Others in the Context of Bone Marrow Donation,https://www.liebertpub.com//doi/10.1089/cyber.2016.0080,,
747,Are Pregnant and Postpartum Women Interested in Health-Related Apps? Implications for the Prevention of Perinatal Depression,https://www.liebertpub.com//doi/10.1089/cyber.2015.0549,,
748,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2016.29040.csi,,
749,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2016.29041.ceu,,
750,Correction,https://www.liebertpub.com//doi/10.1089/cyber.2016.29038.correx,,
751,VR Online Dating: The New Safe Sex,https://www.liebertpub.com//doi/10.1089/cyber.2016.29036.bkw,,
752,Staying Connected: Computer-Mediated and Face-to-Face Communication in College Students' Dating Relationships,https://www.liebertpub.com//doi/10.1089/cyber.2015.0293,,
753,The Virtual Threat Effect: A Test of Competing Explanations for the Effects of Racial Stereotyping in Video Games on Players' Cognitions,https://www.liebertpub.com//doi/10.1089/cyber.2015.0461,,
754,An Examination of Users??Influence in Online HIV/AIDS Communities,https://www.liebertpub.com//doi/10.1089/cyber.2015.0539,,
755,Understanding the Psychological Process of Avoidance-Based Self-Regulation on Facebook,https://www.liebertpub.com//doi/10.1089/cyber.2015.0564,,
756,Self- and Social Motivation to Interact with a Brand on Facebook: The Moderating Roles of Self-Expression and Brand Engagement in a Student Sample,https://www.liebertpub.com//doi/10.1089/cyber.2015.0094,,
757,Psychometric Testing of the Personal Internet Gaming Disorder Evaluation-9: A New Measure Designed to Assess Internet Gaming Disorder,https://www.liebertpub.com//doi/10.1089/cyber.2015.0534,,
758,Examining Perceived Distance and Personal Authenticity as Mediators of the Effects of Ghost-Tweeting on Parasocial Interaction,https://www.liebertpub.com//doi/10.1089/cyber.2015.0657,,
759,Hide-and-Seek: Narcissism and ?œSelfie??Related Behavior,https://www.liebertpub.com//doi/10.1089/cyber.2015.0486,,
760,Online Activity Levels Are Related to Caffeine Dependency,https://www.liebertpub.com//doi/10.1089/cyber.2015.0653,,
761,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2016.29034.csi,,
762,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2016.29035.ceu,,
763,"Social Media Sites, Part 2: Children of the Light",https://www.liebertpub.com//doi/10.1089/cyber.2016.29028.bkw,,
764,Risks and Threats of Social Media Websites: Twitter and the Proana Movement,https://www.liebertpub.com//doi/10.1089/cyber.2015.0553,,
765,The Effects of Profile Pictures and Friends' Comments on Social Network Site Users' Body Image and Adherence to the Norm,https://www.liebertpub.com//doi/10.1089/cyber.2015.0458,,
766,Level of Immersion in Virtual Environments Impacts the Ability to Assess and Teach Social Skills in Autism Spectrum Disorder,https://www.liebertpub.com//doi/10.1089/cyber.2014.0682,,
767,Sign and Share: What Influences Our Participation in Online Microvolunteering,https://www.liebertpub.com//doi/10.1089/cyber.2015.0282,,
768,Digital Media Use and Social Engagement: How Social Media and Smartphone Use Influence Social Activities of College Students,https://www.liebertpub.com//doi/10.1089/cyber.2015.0408,,
769,Addictive Online Games: Examining the Relationship Between Game Genres and Internet Gaming Disorder,https://www.liebertpub.com//doi/10.1089/cyber.2015.0415,,
770,The Role of Habits in Massive Multiplayer Online Role-Playing Game Usage: Predicting Excessive and Problematic Gaming Through Players' Sensitivity to Situational Cues,https://www.liebertpub.com//doi/10.1089/cyber.2015.0495,,
771,Transportability and Presence as Predictors of Avatar Identification Within Narrative Video Games,https://www.liebertpub.com//doi/10.1089/cyber.2015.0474,,
772,Portuguese Validation of the Internet Gaming Disorder Scale?“Short-Form,https://www.liebertpub.com//doi/10.1089/cyber.2015.0605,,
773,An Introduction to Cyberpsychology,https://www.liebertpub.com//doi/10.1089/cyber.2016.29033.lkk,,
774,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2016.29031.csi,,
775,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2016.29032.ceu,,
776,"Social Media Sites, Part 1: The Dark Side",https://www.liebertpub.com//doi/10.1089/cyber.2016.29027.bkw,,
777,"?œHarder, Better, Faster, Stronger?? Negative Comparison on Facebook and Adolescents' Life Satisfaction Are Reciprocally Related",https://www.liebertpub.com//doi/10.1089/cyber.2015.0296,,
778,"Information and Communication Technology, Well-Being, and Ethnicity",https://www.liebertpub.com//doi/10.1089/cyber.2015.0328,,
779,"Problematic Internet Users' Discounting Behaviors Reflect an Inability to Delay Gratification, Not Risk Taking",https://www.liebertpub.com//doi/10.1089/cyber.2015.0295,,
780,Do Smartphone Power Users Protect Mobile Privacy Better than Nonpower Users? Exploring Power Usage as a Factor in Mobile Privacy Protection and Disclosure,https://www.liebertpub.com//doi/10.1089/cyber.2015.0340,,
781,Evaluation of a Novel Mobile Exergame in a School-Based Environment,https://www.liebertpub.com//doi/10.1089/cyber.2015.0281,,
782,The Persuasive Effect of Social Network Feedback on Mediated Communication: A Case Study in a Real Organization,https://www.liebertpub.com//doi/10.1089/cyber.2015.0233,,
783,Resting-State Peripheral Catecholamine and Anxiety Levels in Korean Male Adolescents with Internet Game Addiction,https://www.liebertpub.com//doi/10.1089/cyber.2015.0411,,
784,The Immersive Virtual Reality Experience: A Typology of Users Revealed Through Multiple Correspondence Analysis Combined with Cluster Analysis Technique,https://www.liebertpub.com//doi/10.1089/cyber.2015.0130,,
785,The Online Version of the Chinese Intolerance of Uncertainty Scale: Psychometric Properties,https://www.liebertpub.com//doi/10.1089/cyber.2015.0149,,
786,Who Multitasks on Smartphones? Smartphone Multitaskers' Motivations and Personality Traits,https://www.liebertpub.com//doi/10.1089/cyber.2015.0225,,
787,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2016.29029.csi,,
788,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2016.29030.ceu,,
789,Virtual Worlds versus Real Body: Virtual Reality Meets Eating and Weight Disorders,https://www.liebertpub.com//doi/10.1089/cyber.2016.29025.gri,,
790,Virtual Reality in the Assessment and Treatment of Weight-Related Disorders,https://www.liebertpub.com//doi/10.1089/cyber.2016.0012,,
791,A Second Chance at Health: How a 3D Virtual World Can Improve Health Self-Efficacy for Weight Loss Management Among Adults,https://www.liebertpub.com//doi/10.1089/cyber.2015.0317,,
792,The Power of the Virtual Ideal Self in Weight Control: Weight-Reduced Avatars Can Enhance the Tendency to Delay Gratification and Regulate Dietary Practices,https://www.liebertpub.com//doi/10.1089/cyber.2015.0203,,
793,Using Virtual Pets to Increase Fruit and Vegetable Consumption in Children: A Technology-Assisted Social Cognitive Theory Approach,https://www.liebertpub.com//doi/10.1089/cyber.2015.0224,,
794,?œWhat Are You Thinking When You Look at Me???A Pilot Study of the Use of Virtual Reality in Body Image,https://www.liebertpub.com//doi/10.1089/cyber.2015.0169,,
795,Body Image and Anti-Fat Attitudes: An Experimental Study Using a Haptic Virtual Reality Environment to Replicate Human Touch,https://www.liebertpub.com//doi/10.1089/cyber.2015.0226,,
796,Testing Augmented Reality for Cue Exposure in Obese Patients: An Exploratory Study,https://www.liebertpub.com//doi/10.1089/cyber.2015.0235,,
797,Using Virtual Reality to Distract Overweight Children from Bodily Sensations During Exercise,https://www.liebertpub.com//doi/10.1089/cyber.2015.0283,,
798,Behavioral Bias for Food Reflected in Hand Movements: A Preliminary Study with Healthy Subjects,https://www.liebertpub.com//doi/10.1089/cyber.2015.0311,,
799,Virtual Reality Body Swapping: A Tool for Modifying the Allocentric Memory of the Body,https://www.liebertpub.com//doi/10.1089/cyber.2015.0229,,
800,Virtual Reality?“Enhanced Cognitive?“Behavioral Therapy for Morbid Obesity: A Randomized Controlled Study with 1 Year Follow-Up,https://www.liebertpub.com//doi/10.1089/cyber.2015.0208,,
801,Eating Disorders and Obesity in Virtual Reality: A Comprehensive Research Chart,https://www.liebertpub.com//doi/10.1089/cyber.2016.29026.ela,,
802,Future Directions: How Virtual Reality Can Further Improve the Assessment and Treatment of Eating Disorders and Obesity,https://www.liebertpub.com//doi/10.1089/cyber.2015.0412,,
803,CyberSightings,https://www.liebertpub.com//doi/10.1089/cyber.2015.29023.csi,,
804,CyberEurope,https://www.liebertpub.com//doi/10.1089/cyber.2015.29024.ceu,,
805,"Three Years Later, Are Other Facebook Users Still ?œHappier and Having Better Lives Than I Am??",https://www.liebertpub.com//doi/10.1089/cyber.2015.29020.bkw,,
